region_code,time,load_GW
AR,2025-01-01 11:00:00,0.0
AR,2025-01-01 12:00:00,0.0
AR,2025-01-01 13:00:00,0.0
AR,2025-01-01 14:00:00,0.0
AR,2025-01-01 15:00:00,0.0
AR,2025-01-01 16:00:00,0.0
AR,2025-01-01 17:00:00,0.0
AR,2025-01-01 18:00:00,0.0
AR,2025-01-01 19:00:00,0.0
AR,2025-01-01 20:00:00,0.0
AR,2025-01-01 21:00:00,0.0
AR,2025-01-01 22:00:00,0.0
AR,2025-01-01 23:00:00,0.0
AZ,2025-01-01 00:00:00,0.9
AZ,2025-01-01 01:00:00,0.9
AZ,2025-01-01 02:00:00,0.9
AZ,2025-01-01 03:00:00,0.9
AZ,2025-01-01 04:00:00,0.9
AZ,2025-01-01 05:00:00,0.9
AZ,2025-01-01 06:00:00,0.9
AZ,2025-01-01 07:00:00,0.9
AZ,2025-01-01 08:00:00,0.9
AZ,2025-01-01 09:00:00,0.9
AZ,2025-01-01 10:00:00,0.9
AZ,2025-01-01 11:00:00,0.9
AZ,2025-01-01 12:00:00,0.9
AZ,2025-01-01 13:00:00,0.9
AZ,2025-01-01 14:00:00,0.9
AZ,2025-01-01 15:00:00,0.9
AZ,2025-01-01 16:00:00,0.9
AZ,2025-01-01 17:00:00,0.9
AZ,2025-01-01 18:00:00,0.9
AZ,2025-01-01 19:00:00,0.9
AZ,2025-01-01 20:00:00,0.9
AZ,2025-01-01 21:00:00,0.9
AZ,2025-01-01 22:00:00,0.9
AZ,2025-01-01 23:00:00,0.9
CA,2025-01-01 00:00:00,7.7
CA,2025-01-01 01:00:00,7.7
CA,2025-01-01 02:00:00,7.7
CA,2025-01-01 03:00:00,7.7
CA,2025-01-01 04:00:00,7.7
CA,2025-01-01 05:00:00,7.7
CA,2025-01-01 06:00:00,7.7
CA,2025-01-01 07:00:00,7.7
CA,2025-01-01 08:00:00,7.7
CA,2025-01-01 09:00:00,7.7
CA,2025-01-01 10:00:00,7.7
CA,2025-01-01 11:00:00,7.7
CA,2025-01-01 12:00:00,7.7
CA,2025-01-01 13:00:00,7.7
CA,2025-01-01 14:00:00,7.7
CA,2025-01-01 15:00:00,7.7
CA,2025-01-01 16:00:00,7.7
CA,2025-01-01 17:00:00,7.7
CA,2025-01-01 18:00:00,7.7
CA,2025-01-01 19:00:00,7.7
CA,2025-01-01 20:00:00,7.7
CA,2025-01-01 21:00:00,7.7
CA,2025-01-01 22:00:00,7.7
CA,2025-01-01 23:00:00,7.7
CO,2025-01-01 00:00:00,0.0
CO,2025-01-01 01:00:00,0.0
CO,2025-01-01 02:00:00,0.0
CO,2025-01-01 03:00:00,0.0
CO,2025-01-01 04:00:00,0.0
CO,2025-01-01 05:00:00,0.0
CO,2025-01-01 06:00:00,0.0
CO,2025-01-01 07:00:00,0.0
CO,2025-01-01 08:00:00,0.0
CO,2025-01-01 09:00:00,0.0
CO,2025-01-01 10:00:00,0.0
CO,2025-01-01 11:00:00,0.0
CO,2025-01-01 12:00:00,0.0
CO,2025-01-01 13:00:00,0.0
CO,2025-01-01 14:00:00,0.0
CO,2025-01-01 15:00:00,0.0
CO,2025-01-01 16:00:00,0.0
CO,2025-01-01 17:00:00,0.0
CO,2025-01-01 18:00:00,0.0
CO,2025-01-01 19:00:00,0.0
CO,2025-01-01 20:00:00,0.0
CO,2025-01-01 21:00:00,0.0
CO,2025-01-01 22:00:00,0.0
CO,2025-01-01 23:00:00,0.0
CT,2025-01-01 00:00:00,0.0
CT,2025-01-01 01:00:00,0.0
CT,2025-01-01 02:00:00,0.0
CT,2025-01-01 03:00:00,0.0
CT,2025-01-01 04:00:00,0.0
CT,2025-01-01 05:00:00,0.0
CT,2025-01-01 06:00:00,0.0
CT,2025-01-01 07:00:00,0.0
CT,2025-01-01 08:00:00,0.0
CT,2025-01-01 09:00:00,0.0
CT,2025-01-01 10:00:00,0.0
CT,2025-01-01 11:00:00,0.0
CT,2025-01-01 12:00:00,0.0
CT,2025-01-01 13:00:00,0.0
CT,2025-01-01 14:00:00,0.0
CT,2025-01-01 15:00:00,0.0
CT,2025-01-01 16:00:00,0.0
CT,2025-01-01 17:00:00,0.0
CT,2025-01-01 18:00:00,0.0
CT,2025-01-01 19:00:00,0.0
CT,2025-01-01 20:00:00,0.0
CT,2025-01-01 21:00:00,0.0
CT,2025-01-01 22:00:00,0.0
CT,2025-01-01 23:00:00,0.0
DE,2025-01-01 00:00:00,0.0
DE,2025-01-01 01:00:00,0.0
DE,2025-01-01 02:00:00,0.0
DE,2025-01-01 03:00:00,0.0
DE,2025-01-01 04:00:00,0.0
DE,2025-01-01 05:00:00,0.0
DE,2025-01-01 06:00:00,0.0
DE,2025-01-01 07:00:00,0.0
DE,2025-01-01 08:00:00,0.0
DE,2025-01-01 09:00:00,0.0
DE,2025-01-01 10:00:00,0.0
DE,2025-01-01 11:00:00,0.0
DE,2025-01-01 12:00:00,0.0
DE,2025-01-01 13:00:00,0.0
DE,2025-01-01 14:00:00,0.0
DE,2025-01-01 15:00:00,0.0
DE,2025-01-01 16:00:00,0.0
DE,2025-01-01 17:00:00,0.0
DE,2025-01-01 18:00:00,0.0
DE,2025-01-01 19:00:00,0.0
DE,2025-01-01 20:00:00,0.0
DE,2025-01-01 21:00:00,0.0
DE,2025-01-01 22:00:00,0.0
DE,2025-01-01 23:00:00,0.0
FL,2025-01-01 00:00:00,0.0
FL,2025-01-01 01:00:00,0.0
FL,2025-01-01 02:00:00,0.0
FL,2025-01-01 03:00:00,0.0
FL,2025-01-01 04:00:00,0.0
FL,2025-01-01 05:00:00,0.0
FL,2025-01-01 06:00:00,0.0
FL,2025-01-01 07:00:00,0.0
FL,2025-01-01 08:00:00,0.0
FL,2025-01-01 09:00:00,0.0
FL,2025-01-01 10:00:00,0.0
FL,2025-01-01 11:00:00,0.0
FL,2025-01-01 12:00:00,0.0
FL,2025-01-01 13:00:00,0.0
FL,2025-01-01 14:00:00,0.0
FL,2025-01-01 15:00:00,0.0
FL,2025-01-01 16:00:00,0.0
FL,2025-01-01 17:00:00,0.0
FL,2025-01-01 18:00:00,0.0
FL,2025-01-01 19:00:00,0.0
FL,2025-01-01 20:00:00,0.0
FL,2025-01-01 21:00:00,0.0
FL,2025-01-01 22:00:00,0.0
FL,2025-01-01 23:00:00,0.0
GA,2025-01-01 00:00:00,6.0
GA,2025-01-01 01:00:00,6.0
GA,2025-01-01 02:00:00,6.0
GA,2025-01-01 03:00:00,6.0
GA,2025-01-01 04:00:00,6.0
GA,2025-01-01 05:00:00,6.0
GA,2025-01-01 06:00:00,6.0
GA,2025-01-01 07:00:00,6.0
GA,2025-01-01 08:00:00,6.0
GA,2025-01-01 09:00:00,6.0
GA,2025-01-01 10:00:00,6.0
GA,2025-01-01 11:00:00,6.0
GA,2025-01-01 12:00:00,6.0
GA,2025-01-01 13:00:00,6.0
GA,2025-01-01 14:00:00,6.0
GA,2025-01-01 15:00:00,6.0
GA,2025-01-01 16:00:00,6.0
GA,2025-01-01 17:00:00,6.0
GA,2025-01-01 18:00:00,6.0
GA,2025-01-01 19:00:00,6.0
GA,2025-01-01 20:00:00,6.0
GA,2025-01-01 21:00:00,6.0
GA,2025-01-01 22:00:00,6.0
GA,2025-01-01 23:00:00,6.0
HI,2025-01-01 00:00:00,0.3
HI,2025-01-01 01:00:00,0.3
HI,2025-01-01 02:00:00,0.3
HI,2025-01-01 03:00:00,0.3
HI,2025-01-01 04:00:00,0.3
HI,2025-01-01 05:00:00,0.3
HI,2025-01-01 06:00:00,0.3
HI,2025-01-01 07:00:00,0.3
HI,2025-01-01 08:00:00,0.3
HI,2025-01-01 09:00:00,0.3
HI,2025-01-01 10:00:00,0.3
HI,2025-01-01 11:00:00,0.3
HI,2025-01-01 12:00:00,0.3
HI,2025-01-01 13:00:00,0.3
HI,2025-01-01 14:00:00,0.3
HI,2025-01-01 15:00:00,0.3
HI,2025-01-01 16:00:00,0.3
HI,2025-01-01 17:00:00,0.3
HI,2025-01-01 18:00:00,0.3
HI,2025-01-01 19:00:00,0.3
HI,2025-01-01 20:00:00,0.3
HI,2025-01-01 21:00:00,0.3
HI,2025-01-01 22:00:00,0.3
HI,2025-01-01 23:00:00,0.3
IA,2025-01-01 00:00:00,0.0
IA,2025-01-01 01:00:00,0.0
IA,2025-01-01 02:00:00,0.0
IA,2025-01-01 03:00:00,0.0
IA,2025-01-01 04:00:00,0.0
IA,2025-01-01 05:00:00,0.0
IA,2025-01-01 06:00:00,0.0
IA,2025-01-01 07:00:00,0.0
IA,2025-01-01 08:00:00,0.0
IA,2025-01-01 09:00:00,0.0
IA,2025-01-01 10:00:00,0.0
IA,2025-01-01 11:00:00,0.0
IA,2025-01-01 12:00:00,0.0
IA,2025-01-01 13:00:00,0.0
IA,2025-01-01 14:00:00,0.0
IA,2025-01-01 15:00:00,0.0
IA,2025-01-01 16:00:00,0.0
IA,2025-01-01 17:00:00,0.0
IA,2025-01-01 18:00:00,0.0
IA,2025-01-01 19:00:00,0.0
IA,2025-01-01 20:00:00,0.0
IA,2025-01-01 21:00:00,0.0
IA,2025-01-01 22:00:00,0.0
IA,2025-01-01 23:00:00,0.0
ID,2025-01-01 00:00:00,0.0
ID,2025-01-01 01:00:00,0.0
ID,2025-01-01 02:00:00,0.0
ID,2025-01-01 03:00:00,0.0
ID,2025-01-01 04:00:00,0.0
ID,2025-01-01 05:00:00,0.0
ID,2025-01-01 06:00:00,0.0
ID,2025-01-01 07:00:00,0.0
ID,2025-01-01 08:00:00,0.0
ID,2025-01-01 09:00:00,0.0
ID,2025-01-01 10:00:00,0.0
ID,2025-01-01 11:00:00,0.0
ID,2025-01-01 12:00:00,0.0
ID,2025-01-01 13:00:00,0.0
ID,2025-01-01 14:00:00,0.0
ID,2025-01-01 15:00:00,0.0
ID,2025-01-01 16:00:00,0.0
ID,2025-01-01 17:00:00,0.0
ID,2025-01-01 18:00:00,0.0
ID,2025-01-01 19:00:00,0.0
ID,2025-01-01 20:00:00,0.0
ID,2025-01-01 21:00:00,0.0
ID,2025-01-01 22:00:00,0.0
ID,2025-01-01 23:00:00,0.0
IL,2025-01-01 00:00:00,5.1
IL,2025-01-01 01:00:00,5.1
IL,2025-01-01 02:00:00,5.1
IL,2025-01-01 03:00:00,5.1
IL,2025-01-01 04:00:00,5.1
IL,2025-01-01 05:00:00,5.1
IL,2025-01-01 06:00:00,5.1
IL,2025-01-01 07:00:00,5.1
IL,2025-01-01 08:00:00,5.1
IL,2025-01-01 09:00:00,5.1
IL,2025-01-01 10:00:00,5.1
IL,2025-01-01 11:00:00,5.1
IL,2025-01-01 12:00:00,5.1
IL,2025-01-01 13:00:00,5.1
IL,2025-01-01 14:00:00,5.1
IL,2025-01-01 15:00:00,5.1
IL,2025-01-01 16:00:00,5.1
IL,2025-01-01 17:00:00,5.1
IL,2025-01-01 18:00:00,5.1
IL,2025-01-01 19:00:00,5.1
IL,2025-01-01 20:00:00,5.1
IL,2025-01-01 21:00:00,5.1
IL,2025-01-01 22:00:00,5.1
IL,2025-01-01 23:00:00,5.1
IN,2025-01-01 00:00:00,0.0
IN,2025-01-01 01:00:00,0.0
IN,2025-01-01 02:00:00,0.0
IN,2025-01-01 03:00:00,0.0
IN,2025-01-01 04:00:00,0.0
IN,2025-01-01 05:00:00,0.0
IN,2025-01-01 06:00:00,0.0
IN,2025-01-01 07:00:00,0.0
IN,2025-01-01 08:00:00,0.0
IN,2025-01-01 09:00:00,0.0
IN,2025-01-01 10:00:00,0.0
IN,2025-01-01 11:00:00,0.0
IN,2025-01-01 12:00:00,0.0
IN,2025-01-01 13:00:00,0.0
IN,2025-01-01 14:00:00,0.0
IN,2025-01-01 15:00:00,0.0
IN,2025-01-01 16:00:00,0.0
IN,2025-01-01 17:00:00,0.0
IN,2025-01-01 18:00:00,0.0
IN,2025-01-01 19:00:00,0.0
IN,2025-01-01 20:00:00,0.0
IN,2025-01-01 21:00:00,0.0
IN,2025-01-01 22:00:00,0.0
IN,2025-01-01 23:00:00,0.0
KS,2025-01-01 00:00:00,0.0
KS,2025-01-01 01:00:00,0.0
KS,2025-01-01 02:00:00,0.0
KS,2025-01-01 03:00:00,0.0
KS,2025-01-01 04:00:00,0.0
KS,2025-01-01 05:00:00,0.0
KS,2025-01-01 06:00:00,0.0
KS,2025-01-01 07:00:00,0.0
KS,2025-01-01 08:00:00,0.0
KS,2025-01-01 09:00:00,0.0
KS,2025-01-01 10:00:00,0.0
KS,2025-01-01 11:00:00,0.0
KS,2025-01-01 12:00:00,0.0
KS,2025-01-01 13:00:00,0.0
KS,2025-01-01 14:00:00,0.0
KS,2025-01-01 15:00:00,0.0
KS,2025-01-01 16:00:00,0.0
KS,2025-01-01 17:00:00,0.0
KS,2025-01-01 18:00:00,0.0
KS,2025-01-01 19:00:00,0.0
KS,2025-01-01 20:00:00,0.0
KS,2025-01-01 21:00:00,0.0
KS,2025-01-01 22:00:00,0.0
KS,2025-01-01 23:00:00,0.0
KY,2025-01-01 00:00:00,0.0
KY,2025-01-01 01:00:00,0.0
KY,2025-01-01 02:00:00,0.0
KY,2025-01-01 03:00:00,0.0
KY,2025-01-01 04:00:00,0.0
KY,2025-01-01 05:00:00,0.0
KY,2025-01-01 06:00:00,0.0
KY,2025-01-01 07:00:00,0.0
KY,2025-01-01 08:00:00,0.0
KY,2025-01-01 09:00:00,0.0
KY,2025-01-01 10:00:00,0.0
KY,2025-01-01 11:00:00,0.0
KY,2025-01-01 12:00:00,0.0
KY,2025-01-01 13:00:00,0.0
KY,2025-01-01 14:00:00,0.0
KY,2025-01-01 15:00:00,0.0
KY,2025-01-01 16:00:00,0.0
KY,2025-01-01 17:00:00,0.0
KY,2025-01-01 18:00:00,0.0
KY,2025-01-01 19:00:00,0.0
KY,2025-01-01 20:00:00,0.0
KY,2025-01-01 21:00:00,0.0
KY,2025-01-01 22:00:00,0.0
KY,2025-01-01 23:00:00,0.0
LA,2025-01-01 00:00:00,0.0
LA,2025-01-01 01:00:00,0.0
LA,2025-01-01 02:00:00,0.0
LA,2025-01-01 03:00:00,0.0
LA,2025-01-01 04:00:00,0.0
LA,2025-01-01 05:00:00,0.0
LA,2025-01-01 06:00:00,0.0
LA,2025-01-01 07:00:00,0.0
LA,2025-01-01 08:00:00,0.0
LA,2025-01-01 09:00:00,0.0
LA,2025-01-01 10:00:00,0.0
LA,2025-01-01 11:00:00,0.0
LA,2025-01-01 12:00:00,0.0
LA,2025-01-01 13:00:00,0.0
LA,2025-01-01 14:00:00,0.0
LA,2025-01-01 15:00:00,0.0
LA,2025-01-01 16:00:00,0.0
LA,2025-01-01 17:00:00,0.0
LA,2025-01-01 18:00:00,0.0
LA,2025-01-01 19:00:00,0.0
LA,2025-01-01 20:00:00,0.0
LA,2025-01-01 21:00:00,0.0
LA,2025-01-01 22:00:00,0.0
LA,2025-01-01 23:00:00,0.0
MA,2025-01-01 00:00:00,0.0
MA,2025-01-01 01:00:00,0.0
MA,2025-01-01 02:00:00,0.0
MA,2025-01-01 03:00:00,0.0
MA,2025-01-01 04:00:00,0.0
MA,2025-01-01 05:00:00,0.0
MA,2025-01-01 06:00:00,0.0
MA,2025-01-01 07:00:00,0.0
MA,2025-01-01 08:00:00,0.0
MA,2025-01-01 09:00:00,0.0
MA,2025-01-01 10:00:00,0.0
MA,2025-01-01 11:00:00,0.0
MA,2025-01-01 12:00:00,0.0
MA,2025-01-01 13:00:00,0.0
MA,2025-01-01 14:00:00,0.0
MA,2025-01-01 15:00:00,0.0
MA,2025-01-01 16:00:00,0.0
MA,2025-01-01 17:00:00,0.0
MA,2025-01-01 18:00:00,0.0
MA,2025-01-01 19:00:00,0.0
MA,2025-01-01 20:00:00,0.0
MA,2025-01-01 21:00:00,0.0
MA,2025-01-01 22:00:00,0.0
MA,2025-01-01 23:00:00,0.0
MD,2025-01-01 00:00:00,0.0
MD,2025-01-01 01:00:00,0.0
MD,2025-01-01 02:00:00,0.0
MD,2025-01-01 03:00:00,0.0
MD,2025-01-01 04:00:00,0.0
MD,2025-01-01 05:00:00,0.0
MD,2025-01-01 06:00:00,0.0
MD,2025-01-01 07:00:00,0.0
MD,2025-01-01 08:00:00,0.0
MD,2025-01-01 09:00:00,0.0
MD,2025-01-01 10:00:00,0.0
MD,2025-01-01 11:00:00,0.0
MD,2025-01-01 12:00:00,0.0
MD,2025-01-01 13:00:00,0.0
MD,2025-01-01 14:00:00,0.0
MD,2025-01-01 15:00:00,0.0
MD,2025-01-01 16:00:00,0.0
MD,2025-01-01 17:00:00,0.0
MD,2025-01-01 18:00:00,0.0
MD,2025-01-01 19:00:00,0.0
MD,2025-01-01 20:00:00,0.0
MD,2025-01-01 21:00:00,0.0
MD,2025-01-01 22:00:00,0.0
MD,2025-01-01 23:00:00,0.0
ME,2025-01-01 00:00:00,0.0
ME,2025-01-01 01:00:00,0.0
ME,2025-01-01 02:00:00,0.0
ME,2025-01-01 03:00:00,0.0
ME,2025-01-01 04:00:00,0.0
ME,2025-01-01 05:00:00,0.0
ME,2025-01-01 06:00:00,0.0
ME,2025-01-01 07:00:00,0.0
ME,2025-01-01 08:00:00,0.0
ME,2025-01-01 09:00:00,0.0
ME,2025-01-01 10:00:00,0.0
ME,2025-01-01 11:00:00,0.0
ME,2025-01-01 12:00:00,0.0
ME,2025-01-01 13:00:00,0.0
ME,2025-01-01 14:00:00,0.0
ME,2025-01-01 15:00:00,0.0
ME,2025-01-01 16:00:00,0.0
ME,2025-01-01 17:00:00,0.0
ME,2025-01-01 18:00:00,0.0
ME,2025-01-01 19:00:00,0.0
ME,2025-01-01 20:00:00,0.0
ME,2025-01-01 21:00:00,0.0
ME,2025-01-01 22:00:00,0.0
ME,2025-01-01 23:00:00,0.0
MI,2025-01-01 00:00:00,0.0
MI,2025-01-01 01:00:00,0.0
MI,2025-01-01 02:00:00,0.0
MI,2025-01-01 03:00:00,0.0
MI,2025-01-01 04:00:00,0.0
MI,2025-01-01 05:00:00,0.0
MI,2025-01-01 06:00:00,0.0
MI,2025-01-01 07:00:00,0.0
MI,2025-01-01 08:00:00,0.0
MI,2025-01-01 09:00:00,0.0
MI,2025-01-01 10:00:00,0.0
MI,2025-01-01 11:00:00,0.0
MI,2025-01-01 12:00:00,0.0
MI,2025-01-01 13:00:00,0.0
MI,2025-01-01 14:00:00,0.0
MI,2025-01-01 15:00:00,0.0
MI,2025-01-01 16:00:00,0.0
MI,2025-01-01 17:00:00,0.0
MI,2025-01-01 18:00:00,0.0
MI,2025-01-01 19:00:00,0.0
MI,2025-01-01 20:00:00,0.0
MI,2025-01-01 21:00:00,0.0
MI,2025-01-01 22:00:00,0.0
MI,2025-01-01 23:00:00,0.0
MN,2025-01-01 00:00:00,0.0
MN,2025-01-01 01:00:00,0.0
MN,2025-01-01 02:00:00,0.0
MN,2025-01-01 03:00:00,0.0
MN,2025-01-01 04:00:00,0.0
MN,2025-01-01 05:00:00,0.0
MN,2025-01-01 06:00:00,0.0
MN,2025-01-01 07:00:00,0.0
MN,2025-01-01 08:00:00,0.0
MN,2025-01-01 09:00:00,0.0
MN,2025-01-01 10:00:00,0.0
MN,2025-01-01 11:00:00,0.0
MN,2025-01-01 12:00:00,0.0
MN,2025-01-01 13:00:00,0.0
MN,2025-01-01 14:00:00,0.0
MN,2025-01-01 15:00:00,0.0
MN,2025-01-01 16:00:00,0.0
MN,2025-01-01 17:00:00,0.0
MN,2025-01-01 18:00:00,0.0
MN,2025-01-01 19:00:00,0.0
MN,2025-01-01 20:00:00,0.0
MN,2025-01-01 21:00:00,0.0
MN,2025-01-01 22:00:00,0.0
MN,2025-01-01 23:00:00,0.0
MO,2025-01-01 00:00:00,0.0
MO,2025-01-01 01:00:00,0.0
MO,2025-01-01 02:00:00,0.0
MO,2025-01-01 03:00:00,0.0
MO,2025-01-01 04:00:00,0.0
MO,2025-01-01 05:00:00,0.0
MO,2025-01-01 06:00:00,0.0
MO,2025-01-01 07:00:00,0.0
MO,2025-01-01 08:00:00,0.0
MO,2025-01-01 09:00:00,0.0
MO,2025-01-01 10:00:00,0.0
MO,2025-01-01 11:00:00,0.0
MO,2025-01-01 12:00:00,0.0
MO,2025-01-01 13:00:00,0.0
MO,2025-01-01 14:00:00,0.0
MO,2025-01-01 15:00:00,0.0
MO,2025-01-01 16:00:00,0.0
MO,2025-01-01 17:00:00,0.0
MO,2025-01-01 18:00:00,0.0
MO,2025-01-01 19:00:00,0.0
MO,2025-01-01 20:00:00,0.0
MO,2025-01-01 21:00:00,0.0
MO,2025-01-01 22:00:00,0.0
MO,2025-01-01 23:00:00,0.0
MS,2025-01-01 00:00:00,0.0
MS,2025-01-01 01:00:00,0.0
MS,2025-01-01 02:00:00,0.0
MS,2025-01-01 03:00:00,0.0
MS,2025-01-01 04:00:00,0.0
MS,2025-01-01 05:00:00,0.0
MS,2025-01-01 06:00:00,0.0
MS,2025-01-01 07:00:00,0.0
MS,2025-01-01 08:00:00,0.0
MS,2025-01-01 09:00:00,0.0
MS,2025-01-01 10:00:00,0.0
MS,2025-01-01 11:00:00,0.0
MS,2025-01-01 12:00:00,0.0
MS,2025-01-01 13:00:00,0.0
MS,2025-01-01 14:00:00,0.0
MS,2025-01-01 15:00:00,0.0
MS,2025-01-01 16:00:00,0.0
MS,2025-01-01 17:00:00,0.0
MS,2025-01-01 18:00:00,0.0
MS,2025-01-01 19:00:00,0.0
MS,2025-01-01 20:00:00,0.0
MS,2025-01-01 21:00:00,0.0
MS,2025-01-01 22:00:00,0.0
MS,2025-01-01 23:00:00,0.0
MT,2025-01-01 00:00:00,0.0
MT,2025-01-01 01:00:00,0.0
MT,2025-01-01 02:00:00,0.0
MT,2025-01-01 03:00:00,0.0
MT,2025-01-01 04:00:00,0.0
MT,2025-01-01 05:00:00,0.0
MT,2025-01-01 06:00:00,0.0
MT,2025-01-01 07:00:00,0.0
MT,2025-01-01 08:00:00,0.0
MT,2025-01-01 09:00:00,0.0
MT,2025-01-01 10:00:00,0.0
MT,2025-01-01 11:00:00,0.0
MT,2025-01-01 12:00:00,0.0
MT,2025-01-01 13:00:00,0.0
MT,2025-01-01 14:00:00,0.0
MT,2025-01-01 15:00:00,0.0
MT,2025-01-01 16:00:00,0.0
MT,2025-01-01 17:00:00,0.0
MT,2025-01-01 18:00:00,0.0
MT,2025-01-01 19:00:00,0.0
MT,2025-01-01 20:00:00,0.0
MT,2025-01-01 21:00:00,0.0
MT,2025-01-01 22:00:00,0.0
MT,2025-01-01 23:00:00,0.0
NC,2025-01-01 00:00:00,2.6
NC,2025-01-01 01:00:00,2.6
NC,2025-01-01 02:00:00,2.6
NC,2025-01-01 03:00:00,2.6
NC,2025-01-01 04:00:00,2.6
NC,2025-01-01 05:00:00,2.6
NC,2025-01-01 06:00:00,2.6
NC,2025-01-01 07:00:00,2.6
NC,2025-01-01 08:00:00,2.6
NC,2025-01-01 09:00:00,2.6
NC,2025-01-01 10:00:00,2.6
NC,2025-01-01 11:00:00,2.6
NC,2025-01-01 12:00:00,2.6
NC,2025-01-01 13:00:00,2.6
NC,2025-01-01 14:00:00,2.6
NC,2025-01-01 15:00:00,2.6
NC,2025-01-01 16:00:00,2.6
NC,2025-01-01 17:00:00,2.6
NC,2025-01-01 18:00:00,2.6
NC,2025-01-01 19:00:00,2.6
NC,2025-01-01 20:00:00,2.6
NC,2025-01-01 21:00:00,2.6
NC,2025-01-01 22:00:00,2.6
NC,2025-01-01 23:00:00,2.6
ND,2025-01-01 00:00:00,0.0
ND,2025-01-01 01:00:00,0.0
ND,2025-01-01 02:00:00,0.0
ND,2025-01-01 03:00:00,0.0
ND,2025-01-01 04:00:00,0.0
ND,2025-01-01 05:00:00,0.0
ND,2025-01-01 06:00:00,0.0
ND,2025-01-01 07:00:00,0.0
ND,2025-01-01 08:00:00,0.0
ND,2025-01-01 09:00:00,0.0
ND,2025-01-01 10:00:00,0.0
ND,2025-01-01 11:00:00,0.0
ND,2025-01-01 12:00:00,0.0
ND,2025-01-01 13:00:00,0.0
ND,2025-01-01 14:00:00,0.0
ND,2025-01-01 15:00:00,0.0
ND,2025-01-01 16:00:00,0.0
ND,2025-01-01 17:00:00,0.0
ND,2025-01-01 18:00:00,0.0
ND,2025-01-01 19:00:00,0.0
ND,2025-01-01 20:00:00,0.0
ND,2025-01-01 21:00:00,0.0
ND,2025-01-01 22:00:00,0.0
ND,2025-01-01 23:00:00,0.0
NE,2025-01-01 00:00:00,0.0
NE,2025-01-01 01:00:00,0.0
NE,2025-01-01 02:00:00,0.0
NE,2025-01-01 03:00:00,0.0
NE,2025-01-01 04:00:00,0.0
NE,2025-01-01 05:00:00,0.0
NE,2025-01-01 06:00:00,0.0
NE,2025-01-01 07:00:00,0.0
NE,2025-01-01 08:00:00,0.0
NE,2025-01-01 09:00:00,0.0
NE,2025-01-01 10:00:00,0.0
NE,2025-01-01 11:00:00,0.0
NE,2025-01-01 12:00:00,0.0
NE,2025-01-01 13:00:00,0.0
NE,2025-01-01 14:00:00,0.0
NE,2025-01-01 15:00:00,0.0
NE,2025-01-01 16:00:00,0.0
NE,2025-01-01 17:00:00,0.0
NE,2025-01-01 18:00:00,0.0
NE,2025-01-01 19:00:00,0.0
NE,2025-01-01 20:00:00,0.0
NE,2025-01-01 21:00:00,0.0
NE,2025-01-01 22:00:00,0.0
NE,2025-01-01 23:00:00,0.0
NH,2025-01-01 00:00:00,0.0
